;Date;Unix;Ticker;DE Ratio;Trailing P/E;Price/Sales;Price/Book;Profit Margin;Operating Margin;Return on Assets;Return on Equity;Revenue Per Share;Market Cap;Enterprise Value;Forward P/E;PEG Ratio;Enterprise Value/Revenue;Enterprise Value/EBITDA;Revenue;Gross Profit;EBITDA;Net Income Avl to Common ;Diluted EPS;Earnings Growth;Revenue Growth;Total Cash;Total Cash Per Share;Total Debt;Current Ratio;Book Value Per Share;Cash Flow;Beta;Held by Insiders;Held by Institutions;Shares Short (as of;Short Ratio;Short % of Float;Shares Short (prior
7779;25/12/2008 18:49;1230227396.0;syk;0.004;14.59;2.42;2.80;17.22;22.70;13.09;21.02;16.201;16170000000.000002;13980000000.0;N/A;0.81;2.10;7.353;2.10;4139999999.9999995;7.353;1150000000.0;2.75;19.70;13.70;2210000000.0;5.468;21200000.0;4.365;14.23;1120000000.0;1.07;27.69;52.90;11020000.0;2.4;2.90;9490000.0
7780;08/07/2011 20:54;1310151245.0;syk;13.75;18.97;3.12;3.16;16.71;25.23;11.14;17.83;19.10;21650000000.0;21650000000.0;14.63;1.48;2.87;9.30;2.87;5030000000.0;9.30;1260000000.0;3.17;4.40;12.00;2890000000.0;7.44;1020000000.0;4.10;19.21;21650000000.0;0.96;20.15;64.10;6420000.0;3.00;1.80;7920000.0
7781;05/06/2013 00:26;1370384796.0;syk;32.78;20.40;2.93;3.01;14.41;20.62;8.43;15.20;22.84;23380000000.0;23380000000.0;14.28;1.92;2.69;11.31;2.69;5880000000.0;11.31;1250000000.0;3.27;13.10;1.30;4490000000.0;11.87;2770000000.0;4.66;22.37;1860000000.0;0.94;19.38;68.00;5920000.0;4.10;1.80;5870000.0
7782;23/04/2004 19:52;1082742763.0;symc;0.255;51.45;9.02;6.51;18.89;25.86;9.08;16.42;4.81;15150000000.0;13220000000.0;35.27;2.10;7.76;29.81;7.76;1160000000.0;29.81;321830000.0;0.946;0.00;0.00;2270000000.0;7.29;599990000.0;2.173;7.578;775390000.0;1.53;1.20;91.87;19110000.0;4.062;6.21;20160000.0
7783;21/06/2004 23:54;1087854878.0;symc;0.247;38.09;6.67;5.14;19.82;27.46;9.68;17.45;5.212;12700000000.0;10670000000.0;23.95;1.63;5.70;20.65;5.70;1540000000.0;20.65;370620000.0;1.069;0.00;0.00;2410000000.0;7.73;599990000.0;2.208;7.78;775390000.0;1.55;1.20;95.00;15290000.0;2.873;4.96;17540000.0
7784;10/08/2004 13:01;1092135684.0;symc;0.232;36.25;6.91;5.50;21.55;30.24;10.77;19.37;5.659;14210000000.0;12470000000.0;25.18;1.51;6.07;19.96;6.07;1540000000.0;19.96;443010000.0;1.257;49.20;32.90;2340000000.0;7.5;599980000.0;2.076;8.287;902600000.0;1.595;1.20;95.00;15000000.0;2.755;4.87;15580000.0
7785;28/10/2004 13:08;1098961689.0;symc;0.218;45.94;8.81;N/A;21.63;30.46;10.89;19.69;6.077;19600000000.0;17660000000.0;31.90;1.78;7.93;25.92;7.93;1540000000.0;25.92;481300000.0;1.354;49.20;32.90;2540000000.0;8.08;599920000.0;2.082;N/A;1020000000.0;1.638;1.22;93.56;15960000.0;3.778;5.13;15920000.0
7786;25/01/2005 01:56;1106614566.0;symc;2.109;30.49;6.65;5.38;21.98;31.00;11.22;19.43;3.293;14240000000.0;11850000000.0;22.06;1.30;4.89;15.66;4.89;1540000000.0;15.66;533409999.99999994;0.738;49.20;32.90;2940000000.0;4.65;2.109;2.109;4.347;1100000000.0;1.436;1.21;95.00;16600000.000000002;1.567;2.66;16710000.0
7787;05/04/2005 10:34;1112690046.0;symc;2.109;28.69;6.21;4.16;21.98;31.01;11.23;19.45;3.293;15060000000.0;12120000000.0;20.81;1.21;4.99;16.01;4.99;1540000000.0;16.01;533409999.99999994;0.74;49.20;32.90;2940000000.0;4.15;2.109;2.109;5.107;1190000000.0;1.557;1.30;82.80;54270000.0;4.176;7.75;51790000.0
7788;17/01/2007 17:42;1169052139.0;symc;0.172;44.43;N/A;N/A;8.71;12.51;2.46;3.13;4.781;N/A;15830000000.0;N/A;1.39;3.23;10.5;3.23;3160000000.0;10.5;427770000.0;0.40;N/A;19.50;2950000000.0;3.149;2100000000.0;1.396;N/A;1620000000.0;0.32;0.22;91.90;47140000.0;3.7;5.00;42760000.0
7789;04/04/2007 17:14;1175699676.0;symc;0.174;38.18;3.10;1.31;8.89;12.47;2.67;3.51;5.111;15670000000.0;14830000000.0;N/A;1.47;2.92;9.522;2.92;3160000000.0;9.522;450760000.0;0.44;25.30;14.30;2980000000.0;3.221;2100000000.0;1.313;12.997;1540000000.0;0.42;0.05;90.10;40510000.0;2.6;4.50;44140000.0
7790;30/06/2007 12:39;1183199976.0;symc;0.181;49.15;3.54;1.58;7.78;11.36;2.61;3.20;5.413;18200000000.0;17310000000.0;N/A;1.28;3.33;11.126;3.33;3980000000.0;11.126;404380000.0;0.41;39.00;10.20;2990000000.0;3.316;2100000000.0;1.227;12.899;1670000000.0;0.6;0.05;89.70;50710000.0;4.9;5.60;44290000.0
7791;25/01/2008 16:35;1201275349.0;symc;0.189;47.59;2.67;1.32;5.89;10.83;2.13;2.77;6.079;14410000000.0;14770000000.0;N/A;1.16;2.69;10.433;2.69;3980000000.0;10.433;323240000.0;0.35;60.10;12.60;2020000000.0;2.324;2100000000.0;1.013;12.839;1700000000.0;1.07;0.21;90.50;29380000.0;2.5;3.40;33060000.000000004
7792;02/05/2008 18:15;1209744926.0;symc;0.21;51.82;2.88;1.50;5.94;11.62;2.32;2.94;6.427;16399999999.999998;16690000000.000002;N/A;1.25;2.93;11.262;2.93;3980000000.0;11.262;338360000.0;0.37;12.90;15.20;1980000000.0;2.345;2300000000.0;0.942;12.931;1710000000.0;0.42;0.22;90.20;27610000.0;2.2;3.30;32610000.0
7793;22/12/2008 20:15;1229973346.0;symc;0.188;16.68;1.81;1.00;10.37;16.25;3.62;5.79;7.365;10460000000.0;11040000000.0;N/A;0.92;1.77;6.035;1.77;4650000000.0;6.035;645040000.0;0.75;178.10;7.00;2300000000.0;2.757;2100000000.0;1.082;13.389;1800000000.0;1.44;0.28;95.00;33000000.0;1.7;4.00;27660000.0
7794;09/08/2009 19:58;1249840707.0;symc;N/A;N/A;2.10;3.03;115.11;16.44;4.30;89.97;7.188;12230000000.0;12230000000.0;N/A;1.11;2.06;6.672;2.06;4920000000.0;6.672;6830000000.0;8.27;60.90;13.20;2220000000.0;2.716;1790000000.0;0.975;5.039;1630000000.0;0.99;0.29;96.20;24820000.0;1.8;3.00;30410000.0
7795;01/11/2011 10:44;1320140642.0;symc;43.38;19.35;1.92;2.78;10.18;17.26;6.03;14.52;8.72;12430000000.0;12430000000.0;9.40;1.03;1.88;6.94;1.88;5140000000.0;6.94;673000000.0;0.88;33.80;13.60;2250000000.0;3.02;2009999999.9999998;0.88;6.11;12430000000.0;0.88;0.27;90.80;9910000.0;1.10;1.30;10930000.0
7796;02/01/2012 04:19;1325474382.0;symc;43.38;17.80;1.75;2.54;10.18;17.26;6.03;14.52;8.72;11300000000.0;11300000000.0;8.69;0.95;1.71;6.31;1.71;5140000000.0;6.31;673000000.0;0.88;33.80;13.60;2250000000.0;3.06;2009999999.9999998;0.88;6.18;1960000000.0;0.50;0.27;90.80;11880000.0;1.80;1.60;14230000.0
7797;23/08/2012 00:40;1345675250.0;symc;59.98;11.36;1.87;2.53;17.09;16.77;5.53;23.73;9.22;11580000000.0;11580000000.0;10.02;1.26;1.72;6.48;1.72;5650000000.0;6.48;1150000000.0;1.57;9.90;0.90;4110000000.0000005;5.85;3050000000.0;1.02;7.12;1740000000.0;0.78;0.39;93.10;8480000.0;0.80;1.10;8760000.0
7798;23/08/2012 22:37;1345754227.0;symc;59.98;11.32;1.86;2.51;17.09;16.77;5.53;23.73;9.22;11470000000.0;11470000000.0;9.97;1.26;1.70;6.42;1.70;5650000000.0;6.42;1150000000.0;1.57;9.90;0.90;4110000000.0000005;5.85;3050000000.0;1.02;7.12;1740000000.0;0.78;0.39;93.10;8480000.0;0.80;1.10;8760000.0
7799;25/04/2013 08:14;1366870444.0;symc;59.66;15.41;2.46;3.26;16.61;17.34;5.67;22.97;9.63;15050000000.0;15050000000.0;12.69;1.65;2.20;8.19;2.20;5650000000.0;8.19;1140000000.0;1.58;11.70;4.40;4250000000.0;6.17;3080000000.0;1.06;7.48;1670000000.0;0.92;0.27;91.90;13270000.0;1.70;1.90;14580000.0
7800;27/10/2003 10:53;1067248402.0;t;1.316;17.33;0.42;1.14;2.40;9.13;1.17;4.50;45.537;15680000000.0;27910000000.0;11.34;0.45;0.78;3.4;0.78;18670000000.0;3.4;912000000.0;1.148;269.60;28.00;5260000000.0;6.67;17480000000.0;1.069;16.87;N/A;0.902;1.61;68.98;22820000.0;3.681;2.94;23020000.0
7801;15/02/2004 16:05;1076857521.0;t;1.032;8.46;0.46;1.14;5.43;10.59;3.67;14.16;43.763;15840000000.0;25890000000.0;0.00;1.11;0.75;3.04;0.75;18670000000.0;3.04;1860000000.0;2.363;269.60;28.00;4350000000.0;5.5;14410000000.0;1.109;17.62;4230000000.0000005;0.71;1.60;69.94;26370000.0;4.467;3.38;23880000.0
7802;23/06/2004 11:45;1087983908.0;t;0.843;7.89;0.39;0.92;4.87;8.27;3.33;12.12;42.353;12970000000.0;22280000000.0;21.50;5.33;0.66;2.89;0.66;16110000000.0;2.89;1640000000.0;2.071;N/A;8.70;2580000000.0;3.25;11890000000.0;0.96;17.757;7660000000.0;0.757;1.61;75.74;34610000.0;6.016;4.43;36220000.0
7803;10/08/2004 13:07;1092136054.0;t;0.798;9.17;0.34;0.79;3.79;6.46;2.57;8.78;40.76;11130000000.0;19880000000.0;466.67;5.56;0.61;2.82;0.61;16110000000.0;2.82;1210000000.0;1.526;N/A;8.70;2460000000.0;3.09;11210000000.0;0.991;17.688;7660000000.0;0.719;1.61;75.03;34880000.0;4.661;4.46;34610000.0
7804;04/02/2005 06:31;1107495097.0;t;1.445;N/A;0.50;2.42;20.03;31.22;15.17;54.63;38.279;15720000000.0;22620000000.0;16.74;10.50;0.74;N/A;0.74;16110000000.0;N/A;6110000000.0;7.69;N/A;8.70;3700000000.0;4.63;10660000000.0;1.043;8.088;5430000000.0;0.764;0.60;70.83;24740000.0;4.983;3.12;25960000.0
7805;19/04/2005 11:53;1113904414.0;t;1.519;N/A;0.49;2.13;21.20;33.03;16.05;58.22;38.339;14950000000.0;21920000000.0;14.94;4.90;0.72;N/A;0.72;13010000000.0;N/A;6470000000.0;8.14;446.90;11.60;3700000000.0;4.62;10670000000.0;1.033;8.789;5510000000.0;0.717;0.61;74.25;18590000.0;3.519;2.34;20760000.0
7806;06/12/2006 00:20;1165360847.0;t;0.569;18.72;2.19;2.38;11.76;16.74;5.94;14.80;15.822;133270000000.00002;161840000000.0;N/A;1.48;2.69;7.563;2.69;24670000000.0;7.563;7070000000.0;1.85;73.80;51.80;1250000000.0;0.326;31510000000.0;0.565;14.379;15180000000.0;0.6;0.10;66.60;134930000.0;5.2;3.50;134860000.0
7807;09/02/2007 00:49;1170978586.0;t;0.528;19.83;2.26;1.24;11.67;16.32;3.70;8.66;16.243;143650000000.0;N/A;N/A;1.43;N/A;N/A;N/A;24670000000.0;N/A;7360000000.0;1.885;17.10;22.60;2420000000.0;0.629;60910000000.0;0.631;29.910999;15620000000.0;0.41;0.06;41.40;44140000.0;1.6;1.20;159500000.0
7808;04/03/2007 07:15;1172988926.0;t;0.518;19.31;3.64;1.98;11.67;16.87;3.90;8.64;16.243;227540000000.0;284910000000.0;N/A;1.51;4.52;12.451;4.52;24670000000.0;12.451;7360000000.0;1.89;17.10;23.10;2420000000.0;0.387;59800000000.0;0.631;18.52;15620000000.0;0.48;0.00;41.80;38450000.0;1.7;0.60;44140000.0
7809;12/03/2007 02:15;1173662156.0;t;0.518;19.37;3.62;1.97;11.67;16.87;3.90;8.64;16.243;228220000000.0;285600000000.0;N/A;1.51;4.53;12.481;4.53;24670000000.0;12.481;7360000000.0;1.89;17.10;23.10;2420000000.0;0.387;59800000000.0;0.631;18.52;15620000000.0;0.48;0.00;42.00;38450000.0;1.7;0.60;44140000.0
7810;21/03/2007 04:12;1174446753.0;t;0.518;20.09;3.72;2.03;11.67;16.87;3.90;8.64;16.243;236720000000.0;292030000000.0;N/A;1.53;4.63;12.762;4.63;35710000000.0;12.762;7360000000.0;1.89;17.10;23.10;2420000000.0;0.387;59800000000.0;0.631;18.52;15620000000.0;0.48;0.00;42.00;38450000.0;1.7;0.60;44140000.0
7811;08/04/2007 10:13;1176020009.0;t;0.518;20.81;3.85;2.10;11.67;16.87;3.90;8.64;16.243;245210000000.0;302590000000.0;N/A;1.62;4.80;13.223;4.80;35710000000.0;13.223;7360000000.0;1.89;17.10;23.10;2420000000.0;0.387;59800000000.0;0.631;18.52;15620000000.0;0.53;0.00;42.00;38330000.0;1.9;0.60;38450000.0
7812;09/04/2007 00:20;1176070809.0;t;0.528;20.83;3.85;2.10;11.67;16.32;3.70;8.66;16.243;245210000000.0;N/A;N/A;1.43;N/A;N/A;N/A;24670000000.0;N/A;7360000000.0;1.89;17.10;22.60;2420000000.0;0.629;60910000000.0;0.631;18.52;15620000000.0;0.41;0.06;41.40;44140000.0;1.6;1.20;159500000.0
7813;15/05/2007 01:50;1179186606.0;t;0.549;20.52;3.20;2.15;11.48;17.19;4.63;10.36;17.072;246810000000.0;304320000000.0;N/A;1.52;3.99;10.746;3.99;35710000000.0;10.746;8760000000.0;1.95;97.10;83.90;2360000000.0;0.383;62590000000.0;0.711;18.433001;17770000000.0;0.43;0.00;43.10;37990000.0;1.8;0.60;38330000.0
7814;31/05/2007 19:24;1180632241.0;t;0.549;21.13;3.31;2.22;11.48;17.19;4.63;10.36;17.072;254140000000.0;312890000000.0;N/A;1.58;4.10;11.049;4.10;35710000000.0;11.049;8760000000.0;1.95;97.10;83.90;2360000000.0;0.383;62590000000.0;0.711;18.433001;17770000000.0;0.43;0.00;49.40;37990000.0;1.8;0.60;38330000.0
7815;04/07/2007 03:43;1183513383.0;t;0.549;21.27;3.38;2.27;11.48;17.19;4.63;10.36;17.072;255870000000.0;318250000000.0;N/A;1.65;4.17;11.238;4.17;35710000000.0;11.238;8760000000.0;1.95;97.10;83.90;2360000000.0;0.383;62590000000.0;0.711;18.433001;17770000000.0;0.5;0.00;61.70;44150000.0;2.2;0.70;39690000.0
7816;16/07/2007 14:55;1184590509.0;t;0.549;20.65;3.27;2.19;11.48;17.19;4.63;10.36;17.072;248380000000.0;309310000000.0;N/A;2.03;4.06;10.922;4.06;35710000000.0;10.922;8760000000.0;1.951;97.10;83.90;2360000000.0;0.383;62590000000.0;0.711;18.433001;17770000000.0;0.5;0.00;61.70;44150000.0;2.2;0.70;39690000.0
7817;25/10/2007 08:14;1193292865.0;t;0.552;21.34;2.82;2.27;10.95;17.18;4.69;11.79;17.881;253410000000.0;312510000000.0;N/A;1.91;3.47;9.948;3.47;35710000000.0;9.948;9860000000.0;1.95;60.60;86.90;2570000000.0;0.421;61670000000.0;0.633;18.284;23460000000.0;0.82;0.02;60.20;38450000.0;0.60;0.60;43410000.0
7818;23/01/2008 16:19;1201101591.0;t;0.545;18.19;2.09;1.96;10.29;17.08;5.41;12.91;18.702;210990000000.0;275990000000.0;N/A;1.51;2.64;7.523;2.64;35710000000.0;7.523;10750000000.0;1.91;41.50;92.70;2710000000.0;0.448;60610000000.0;0.669;18.309;29240000000.0;1.01;0.06;60.10;40320000.0;1.6;0.70;36920000.0
7819;28/10/2008 21:15;1225224918.0;t;0.682;12.18;1.17;1.28;11.03;19.19;5.35;12.16;20.666;162710000000.0;218910000000.0;N/A;1.27;1.78;5.007;1.78;72870000000.0;5.007;13600000000.0;2.267;5.50;4.00;1590000000.0;0.27;76770000000.0;0.517;19.094;32500000000.0;1.37;0.07;59.40;31550000.0;0.9;0.50;36280000.0
7820;15/12/2008 01:56;1229302606.0;t;0.682;12.43;1.34;1.46;11.03;19.19;5.35;12.16;20.666;166060000000.0;241240000000.0;N/A;1.53;1.96;5.518;1.96;72870000000.0;5.518;13600000000.0;2.27;5.50;4.00;1590000000.0;0.27;76770000000.0;0.517;19.094;32500000000.0;0.79;0.07;59.40;44080000.0;0.70;0.70;40760000.0
7821;17/12/2008 16:12;1229526765.0;t;0.682;12.34;1.35;1.48;11.03;19.19;5.35;12.16;20.666;164890000000.0;241540000000.0;N/A;1.39;1.96;5.525;1.96;72870000000.0;5.525;13600000000.0;2.27;5.50;4.00;1590000000.0;0.27;76770000000.0;0.517;19.094;32500000000.0;0.79;0.07;59.40;44080000.0;0.70;0.70;40760000.0
7822;14/07/2009 01:19;1247527157.0;t;N/A;11.24;1.12;1.42;10.12;18.43;5.26;11.96;20.986;208830000000.0;208830000000.0;N/A;3.83;1.69;4.892;1.69;74130000000.0;4.892;12530000000.0;2.12;9.70;0.60;3810000000.0;0.646;74350000000.0;0.635;16.49;36610000000.0;0.68;0.03;57.90;38540000.0;1.4;0.70;37730000.0
7823;25/04/2011 20:05;1303754712.0;t;59.10;9.12;1.46;1.62;15.98;15.75;4.56;18.14;21.02;246090000000.0;246090000000.0;12.01;2.80;1.98;6.32;1.98;72020000000.0;6.32;19080000000.0;3.35;60.80;2.10;1440000000.0;0.24;66170000000.0;0.59;18.89;246090000000.0;0.59;0.03;58.00;56760000.0;1.60;1.00;51520000.0
7824;02/09/2011 08:09;1314943778.0;t;58.34;8.23;1.33;1.47;16.24;15.51;4.52;18.29;21.22;231510000000.0;231510000000.0;11.09;2.13;1.84;6.02;1.84;N/A;6.02;19620000000.0;3.44;10.30;2.20;3830000000.0;0.65;66569999999.99999;0.66;19.21;231510000000.0;0.52;0.03;58.00;57740000.0;1.50;1.00;51920000.0
7825;19/10/2011 21:46;1319053575.0;t;58.34;8.47;1.38;1.52;16.24;15.51;4.52;18.29;21.22;235840000000.0;235840000000.0;11.45;3.21;1.88;6.13;1.88;72020000000.0;6.13;19620000000.0;3.44;10.30;2.20;3830000000.0;0.65;66569999999.99999;0.66;19.21;235840000000.0;0.44;0.03;58.00;68160000.0;1.70;1.20;75400000.0
7826;01/11/2011 17:43;1320165837.0;t;62.54;14.60;1.38;1.53;9.32;16.16;4.64;10.54;21.18;234160000000.0;234160000000.0;11.54;3.08;1.87;6.00;1.87;72020000000.0;6.00;11710000000.0;1.98;70.60;0.30;10760000000.0;1.82;71230000000.0;0.84;19.17;234160000000.0;0.44;0.03;58.00;62600000.0;1.70;1.10;68160000.0
7827;01/01/2012 10:02;1325408550.0;t;62.54;15.34;1.42;1.57;9.32;16.16;4.64;10.54;21.18;239670000000.0;239670000000.0;12.34;4.10;1.91;6.14;1.91;72020000000.0;6.14;11710000000.0;1.97;70.60;0.30;10760000000.0;1.82;71230000000.0;0.84;19.17;36790000000.0;0.55;0.03;58.00;54440000.0;2.20;0.90;57780000.0
7828;05/02/2012 03:49;1328410166.0;t;61.21;45.38;1.39;1.67;3.11;9.57;2.81;3.84;21.38;239080000000.0;239080000000.0;11.79;3.40;1.89;7.84;1.89;72020000000.0;7.84;3940000000.0;0.66;N/A;3.60;3180000000.0;0.54;64750000000.0;0.75;17.81;34650000000.0;0.45;0.03;81.40;57430000.0;2.10;1.00;52280000.0
7829;24/03/2012 04:08;1332558523.0;t;61.21;47.40;1.48;1.78;3.11;9.57;2.81;3.84;21.38;249570000000.0;249570000000.0;12.41;1.73;1.97;8.18;1.97;69350000000.0;8.18;3940000000.0;0.67;N/A;3.60;3180000000.0;0.54;64750000000.0;0.75;17.81;34650000000.0;0.48;0.03;81.40;58990000.0;2.40;N/A;54600000.0
7830;19/05/2012 03:52;1337392366.0;t;62.47;48.50;1.53;1.86;3.24;13.04;3.86;4.01;21.48;258300000000.0;258300000000.0;13.10;1.45;2.03;7.39;2.03;69350000000.0;7.39;4120000000.0;0.69;5.20;1.80;2590000000.0;0.44;65709999999.99999;0.64;17.86;34710000000.0;0.48;0.03;81.40;69660000.0;2.80;1.20;56110000.0
7831;04/11/2012 06:41;1352007685.0;t;62.95;46.14;1.57;1.98;3.49;13.39;3.92;4.36;21.71;260880000000.0;260880000000.0;13.49;2.14;2.05;7.41;2.05;69350000000.0;7.41;4440000000.0;0.76;0.30;0.10;2220000000.0;0.39;63750000000.0;0.62;17.69;36440000000.0;0.45;0.04;89.00;48680000.0;1.70;0.80;63650000.0
7832;11/11/2012 14:17;1352639845.0;t;62.95;44.37;1.48;1.88;3.49;13.39;3.92;4.36;21.71;252030000000.0;252030000000.0;13.10;2.11;1.98;7.16;1.98;69350000000.0;7.16;4440000000.0;0.76;0.30;0.10;2230000000.0;0.39;63750000000.0;0.62;17.69;36440000000.0;0.45;0.04;89.00;48330000.0;1.80;0.80;48680000.0
7833;20/01/2013 18:04;1358701488.0;t;62.95;44.23;1.48;1.88;3.49;13.39;3.92;4.36;21.71;251460000000.0;251460000000.0;13.22;2.29;1.97;7.14;1.97;69350000000.0;7.14;4440000000.0;0.76;0.30;0.10;2230000000.0;0.39;63750000000.0;0.62;17.69;36440000000.0;0.43;0.04;89.00;59740000.0;2.40;1.00;66340000.0
7834;25/04/2013 00:34;1366842897.0;t;75.35;29.63;1.68;2.36;5.70;10.20;2.99;7.60;21.97;275110000000.0;275110000000.0;13.67;2.71;2.16;9.48;2.16;72220000000.0;9.48;7260000000.0;1.25;N/A;0.20;4950000000.0;0.90;69840000000.0;0.71;16.55;39180000000.0;0.38;0.04;15.50;81690000.0;3.50;1.50;93830000.0
7835;18/08/2013 06:44;1376801083.0;t;87.97;26.17;1.43;2.13;5.73;9.52;2.82;7.98;22.84;256209999999.99997;256209999999.99997;12.71;2.13;2.01;9.09;2.01;72220000000.0;9.09;7300000000.0;1.31;2.10;1.60;4550000000.0;0.86;75930000000.0;0.69;16.12;39560000000.0;0.24;0.04;62.10;89650000.0;4.70;1.60;84780000.0
7836;29/03/2005 13:30;1112095825.0;tap;0.582;14.92;0.94;1.81;4.95;8.09;4.71;13.72;113.583;4070000000.0000005;4880000000.0;13.71;1.53;1.13;7.94;1.13;1560000000.0;7.94;196740000.0;5.17;12.60;7.60;123010000.0;2.33;932210000.0;1.078;42.525002;499910000.0;0.426;5.07;0.27;2640000.0;2.029;5.27;6530000.0
7837;03/05/2005 04:31;1115087515.0;tap;0.582;12.09;0.81;1.45;4.95;8.10;4.71;13.72;113.596;3540000000.0;4380000000.0;11.09;1.26;1.02;7.13;1.02;1560000000.0;7.13;196740000.0;5.17;12.60;7.60;123010000.0;2.17;932210000.0;1.078;42.525002;499910000.0;0.378;20.16;4.79;1650000.0;1.885;3.65;2640000.0
7838;27/05/2005 03:51;1117158709.0;tap;0.514;13.51;0.75;0.65;3.61;6.74;2.68;6.58;100.221;3300000000.0;5890000000.0;12.03;1.38;1.33;10.13;1.33;1560000000.0;10.13;145360000.0;4.30;12.60;7.60;95550000.0;1.68;2640000000.0;0.6;90.636002;499910000.0;0.422;20.16;74.27;1690000.0;1.361;3.74;1650000.0
7839;10/04/2007 09:26;1176190010.0;tap;0.367;22.76;1.44;1.42;6.18;11.27;3.66;6.71;67.899;8400000000.0;10350000000.0;N/A;1.80;1.77;9.215;1.77;2360000000.0;9.215;373560000.0;4.17;343.40;10.60;182190000.0;2.057;2130000000.0;0.81;66.847;833240000.0;1.15;0.23;70.90;1530000.0;1.5;2.20;1540000.0
7840;14/10/2007 02:07;1192320425.0;tap;0.436;22.96;1.64;1.52;7.06;11.97;3.63;7.22;34.337;9870000000.0;12020000000.0;N/A;1.66;2.00;10.954;2.00;2360000000.0;10.954;438070000.0;2.40;18.40;5.90;679970000.0;3.791;2820000000.0;0.924;36.132999;644290000.0;0.86;0.01;87.70;1640000.0;1.2;1.20;2000000.0
7841;17/10/2008 00:00;1224194452.0;tap;0.291;16.59;1.03;0.92;6.65;12.26;3.74;6.61;35.4;7050000000.0;8400000000.0;N/A;1.03;1.31;7.429;1.31;2490000000.0;7.429;450670000.0;2.32;56.20;4.80;284400000.0;1.55;2080000000.0;1.017;38.997002;728440000.0;0.77;1.21;89.20;1800000.0;1.2;1.20;2280000.0
7842;08/10/2011 09:20;1318058422.0;tap;24.45;11.46;2.31;0.95;20.14;12.34;2.04;8.72;17.87;8500000000.0;8500000000.0;11.02;0.97;2.55;13.78;2.55;1440000000.0;13.78;675200000.0;3.58;6.10;5.70;1180000000.0;6.32;2000000000.0;1.28;43.50;8500000000.0;0.78;97.52;7.90;3000000.0;2.30;2.20;3140000.0
7843;07/05/2013 11:39;1367919566.0;tap;58.41;20.91;2.36;1.16;11.31;12.21;2.09;5.58;21.66;13290000000.0;13290000000.0;11.91;2.68;3.39;17.71;3.39;1560000000.0;17.71;441500000.0;2.44;65.40;9.90;624000000.0;3.44;4670000000.0;0.67;43.90;983700000.0;0.84;14.48;3.60;2460000.0;1.90;1.70;2620000.0
7844;27/06/2009 10:39;1246091947.0;tdc;N/A;16.21;2.25;4.84;14.42;19.38;15.39;34.71;9.948;3410000000.0;3410000000.0;N/A;2.50;1.94;9.372;1.94;949000000.0;9.372;253000000.0;1.42;7.10;2.10;571000000.0;3.306;N/A;1.953;4.71;462000000.0;1.18;8.04;82.20;3950000.0;2.2;2.30;3400000.0
7845;02/07/2011 19:51;1309629113.0;tdc;23.55;34.61;5.05;7.97;14.85;21.01;13.44;27.29;12.01;9800000000.0;9800000000.0;23.98;2.08;4.87;21.69;4.87;1090000000.0;21.69;299000000.0;1.76;3.00;17.90;778000000.0;4.61;300000000.0;2.07;7.55;9800000000.0;0.82;1.80;83.30;3000000.0;1.70;1.80;3160000.0
7846;03/07/2011 22:27;1309724829.0;tdc;23.55;34.61;5.05;7.97;14.85;21.01;13.44;27.29;12.01;9800000000.0;9800000000.0;23.98;2.08;4.87;21.69;4.87;1090000000.0;21.69;299000000.0;1.76;3.00;17.90;778000000.0;4.61;300000000.0;2.07;7.55;9800000000.0;0.82;1.80;83.30;3000000.0;1.70;1.80;3160000.0
7847;03/09/2011 08:31;1315031518.0;tdc;21.61;25.54;4.04;6.28;15.44;20.57;13.25;27.67;12.65;7860000000.0;7860000000.0;18.93;1.62;3.70;16.70;3.70;1090000000.0;16.70;328000000.0;1.92;39.20;23.60;682000000.0;4.05;295000000.0;1.80;8.11;7860000000.0;0.84;1.80;83.30;4770000.0;1.70;2.80;3430000.0
7848;12/09/2012 01:44;1347407061.0;tdc;16.25;33.40;4.93;7.25;15.20;21.70;12.88;25.03;15.20;12040000000.0;12040000000.0;23.55;1.74;4.72;18.94;4.72;1290000000.0;18.94;388000000.0;2.25;8.70;14.50;821000000.0;4.87;282000000.0;2.00;10.30;572000000.0;0.74;1.76;87.70;3350000.0;2.10;2.00;2900000.0
7849;14/03/2013 20:23;1363288991.0;tdc;15.40;23.98;3.63;5.43;15.72;21.91;12.85;25.60;15.84;9330000000.0;9330000000.0;16.62;1.35;3.50;14.10;3.50;1490000000.0;14.10;419000000.0;2.44;14.30;10.00;729000000.0;4.40;274000000.0;1.90;10.74;575000000.0;0.73;0.36;87.00;3420000.0;1.80;N/A;4170000.0
7850;23/04/2013 03:38;1366681090.0;tdc;15.40;20.43;3.13;4.69;15.72;21.91;12.85;25.60;15.84;7890000000.0;7890000000.0;14.28;1.20;2.96;11.92;2.96;1490000000.0;11.92;419000000.0;2.44;14.30;10.00;729000000.0;4.40;274000000.0;1.90;10.74;575000000.0;0.80;0.36;87.00;4550000.0;2.40;2.80;4480000.0
7851;09/05/2013 06:27;1368073641.0;tdc;15.46;23.89;3.26;4.91;14.67;20.20;11.43;22.81;15.75;7800000000.0;7800000000.0;15.54;1.24;2.95;12.68;2.95;1490000000.0;12.68;387000000.0;2.26;35.20;4.20;853000000.0;5.16;271000000.0;1.93;10.60;626000000.0;0.78;0.36;87.00;4110000.0000000005;1.60;2.50;4550000.0
